id,sign
g6899,0
g7710,0
g8688,0
g8203,0
g5776,0
g4650,0
g3300,0
g2130,0
g5573,0
g6181,0
g8697,0
g7992,0
g8461,0
g5491,0
g8148,0
g7207,0
g1098,0
g5282,0
g9112,0
g5570,0
g992,0
g6829,0
g835,0
g3376,0
g7567,0
g1466,0
g2548,0
g6658,0
g2394,0
g8767,0
g5280,0
g5641,0
g4517,0
g6873,0
g5691,0
g1610,0
g7542,0
g1100,0
g8057,0
g2595,0
g5515,0
g1404,0
g4929,0
g5643,0
g4609,0
g1955,0
g4405,0
g13,0
g8855,0
g7202,0
g7203,0
g3663,0
g1604,0
g2880,0
g2008,0
g4718,0
g8169,0
g5372,0
g1793,0
g2745,0
g1673,0
g272,0
g1909,0
g6104,0
g44,0
g7044,0
g8911,0
g276,0
g837,0
g2077,0
g2775,0
g7530,0
g3780,0
g6845,0
g8561,0
g443,0
g2480,0
g4048,0
g2482,0
g7867,0
g5275,0
g6526,0
g9202,0
g6012,0
g5028,0
g4335,0
g7745,0
g6448,0
g9063,0
g7307,0
g805,0
g3911,0
g438,0
g4148,0
g49,0
g2079,0
g3011,0
g4658,0
g8035,0
g8022,0
g8050,0
g1436,0
g113,0
g5084,0
g2682,0
g5736,0
g8342,0
g4337,0
g6616,0
g6938,0
g8869,0
g2648,0
g7301,0
g2132,0
g901,0
g1425,0
g447,0
g852,0
g8791,0
g8238,0
g5029,0
g7757,0
g4710,0
g48,0
g4651,0
g5652,0
g6607,0
g1289,0
g2128,0
g6790,0
g6652,0
g2295,0
g7605,0
g5215,0
g4842,0
g1451,0
g6915,0
g8703,0
g7429,0
g2789,0
g2681,0
g6875,0
g7608,0
g1541,0
g5874,0
g2699,0
g5580,0
g1788,0
g3155,0
g6976,0
g107,0
g8815,0
g6016,0
g7472,0
g1982,0
g6800,0
g5848,0
g6338,0
g3395,0
g2406,0
g1444,0
g2950,0
g284,0
g6809,0
g6037,0
g9083,0
g5810,0
g7618,0
g8049,0
g2672,0
g4313,0
g1907,0
g2909,0
g1535,0
g2992,0
g2056,0
g2467,0
g6741,0
g2923,0
g8708,0
g4772,0
g1521,0
g5148,0
g7399,0
g8435,0
g2224,0
g2998,0
g4657,0
g6611,0
g3009,0
g228,0
g7602,0
g8607,0
g3665,0
g6075,0
g8141,0
g6612,0
g8751,0
g8998,0
g2685,0
g6336,0
g8915,0
g2469,0
g8603,0
g6420,0
g1761,0
g3681,0
g5375,0
g792,0
g2677,0
g6926,0
g7789,0
g8350,0
g1912,0
g8407,0
g5976,0
g4926,0
g6337,0
g6761,0
g4418,0
g6011,0
g7905,0
g1908,0
g4029,0
g6377,0
g2133,0
g4528,0
g3286,0
g6919,0
g8738,0
g5237,0
g5904,0
g6820,0
g3808,0
g2715,0
g4995,0
g2569,0
g4414,0
g7421,0
g332,0
g2764,0
g5815,0
g5784,0
g6740,0
g6916,0
g12,0
g8120,0
g6782,0
g2238,0
g8472,0
g6759,0
g7758,0
g6614,0
g6739,0
g9007,0
g803,0
g8899,0
g2993,0
g7427,0
g8533,0
g4109,0
g2078,0
g2740,0
g8818,0
g6753,0
g2951,0
g4102,0
g6640,0
g4934,0
g3202,0
g465,0
g899,0
g5108,0
g4587,0
g321,0
g8032,0
g3484,0
g5067,0
g3486,0
g5315,0
g8194,0
g4945,0
g6191,0
g5774,0
g2947,0
g3820,0
g4112,0
g8240,0
g5854,0
g3066,0
g3801,0
g1094,0
g323,0
g3097,0
g8848,0
g3825,0
g8652,0
g325,0
g4765,0
g2391,0
g4885,0
g9211,0
g6725,0
g7354,0
g4921,0
g6424,0
g4764,0
g4283,0
g1628,0
g118,0
g72,0
g5955,0
g4777,0
g1384,0
g4831,0
g8061,0
g3774,0
g326,0
g4834,0
g350,0
g2356,0
g873,0
g407,0
g7578,0
g2965,0
g6488,0
g6282,0
g800,0
g5353,0
g4104,0
g4242,0
g3821,0
g8449,0
g890,0
g8615,0
g8958,0
g8033,0
g4479,0
g3684,0
g6003,0
g7154,0
g4491,0
g4285,0
g1809,0
g7420,0
g6722,0
g7219,0
g8594,0
g290,0
g949,0
g3824,0
g5299,0
g5285,0
g6189,0
g2673,0
g8034,0
g7790,0
g4890,0
g3420,0
g3822,0
g8966,0
g6137,0
g8867,0
g4861,0
g7614,0
g9145,0
g9133,0
g5037,0
g6862,0
g5261,0
g3809,0
g8213,0
g7610,0
g147,0
g3823,0
g3802,0
g6543,0
g8085,0
g5415,0
g2410,0
g3818,0
g3982,0
g6445,0
g1104,0
g7903,0
g7609,0
g5674,0
g1110,0
g8010,0
g3113,0
g3091,0
g2289,0
g1822,0
g8301,0
g328,0
g4172,0
g6540,0
g5957,0
g3238,0
g9149,0
g8771,0
g5569,0
g2851,0
g9219,0
g7574,0
g7612,0
g4922,0
g6431,0
g8425,0
g130,0
g4321,0
g1811,0
g4278,0
g4873,0
g4113,0
g62,0
g9146,0
g4223,0
g1363,0
g3704,0
g1520,0
g7564,0
g4052,0
g909,0
g857,0
g1370,0
g4891,0
g7339,0
g6067,0
g940,0
g7764,0
g4888,0
g3816,0
g2850,0
g2885,0
g5581,0
g5230,0
g930,0
g8118,0
g959,0
g5384,0
g4003,0
g3366,0
g5015,0
g5032,0
g4077,0
g2216,0
g331,0
g8687,0
g5632,0
g3392,0
g8620,0
g878,0
g7332,0
g6110,0
g8595,0
g5136,0
g8258,0
g8121,0
g8195,0
g2323,0
g4708,0
g5706,0
g2381,0
g351,0
g3477,0
g2070,0
g347,0
g2883,0
g6049,0
g5911,0
g7804,0
g6555,0
g2744,0
g8853,0
g3353,0
g5005,0
g5362,0
g1390,0
g3803,0
g2641,0
g1941,0
g3102,0
g2312,0
g9054,0
g1097,0
g8362,0
g4675,0
g2754,0
g5300,0
g5783,0
g5913,0
g3643,0
g7829,0
g3476,0
g7165,0
g4705,0
g818,0
g264,0
g7688,0
g4993,0
g7464,0
g6267,0
g5629,0
g2711,0
g3355,0
g5830,0
g474,0
g508,0
g1214,0
g5117,0
g8541,0
g5298,0
g3089,0
g7113,0
g4882,0
g8823,0
g6330,0
g1621,0
g6286,0
g1825,0
g4679,0
g4788,0
g3879,0
g3817,0
g3106,0
g4404,0
g8426,0
g6714,0
g1989,0
g7487,0
g6209,0
g6118,0
g2188,0
g4014,0
g3493,0
g5271,0
g9011,0
g1527,0
g5476,0
g2010,0
g100,0
g3804,0
g334,0
g5834,0
g7986,0
g4798,0
g3650,0
g4480,0
g1844,0
g1157,0
g506,0
g3370,0
g2541,0
g1492,0
g342,0
g5616,0
g1250,0
g6482,0
g3777,0
g121,0
g911,0
g7691,0
g2948,0
g8684,0
g4838,0
g8972,0
g8031,0
g5014,0
g5339,0
g3896,0
g4208,0
g1920,0
g6656,0
g3996,0
g1249,0
g4263,0
g2533,0
g2231,0
g9239,0
g4997,0
g3762,0
g609,0
g2084,0
g9138,0
g1824,0
g2127,0
g339,0
g7808,0
g3751,0
g2149,0
g7447,0
g3926,0
g1600,0
g6164,0
g389,0
g410,0
g3520,0
g6411,0
g3173,0
g7492,0
g1265,0
g1329,0
g3463,0
g9154,0
g6515,0
g6527,0
g59,0
g2004,0
g8537,0
g6042,0
g3735,0
g7551,0
g6636,0
g3008,0
g8938,0
g4843,0
g6751,0
g5700,0
g2286,0
g1915,0
g1766,0
g914,0
g3529,0
g6549,0
g9151,0
g8038,0
g4123,0
g1808,0
g7765,0
g5430,0
g4559,0
g7365,0
g8639,0
g4875,0
g3654,0
g8693,0
g7793,0
g4514,0
g8682,0
g5219,0
g4886,0
g2043,0
g6361,0
g8017,0
g5636,0
g6575,0
g8903,0
g8222,0
g5245,0
g7275,0
g8570,0
g1163,0
g3234,0
g7910,0
g1457,0
g5064,0
g6641,0
g5614,0
g7537,0
g3909,0
g3786,0
g5453,0
g4525,0
g8686,0
g3799,0
g5666,0
g2781,0
g2369,0
g2441,0
g5449,0
g2709,0
g1821,0
g4872,0
g2557,0
g2353,0
g7190,0
g4645,0
g549,0
g5427,0
g2829,0
g5078,0
g4264,0
g7520,0
g6679,0
g8091,0
g5013,0
g3495,0
g11,0
g335,0
g5003,0
g2357,0
g7970,0
g1141,0
g4889,0
g6018,0
g9135,0
g8477,0
g4837,0
g545,0
g8968,0
g6889,0
g7579,0
g8558,0
g5748,0
g750,0
g3680,0
g3605,0
g8542,0
g5787,0
g2798,0
g1647,0
g5922,0
g8016,0
g8068,0
g7794,0
g6677,0
g4612,0
g2743,0
g8934,0
g6090,0
g8092,0
g4704,0
g6477,0
g7042,0
g6479,0
g6708,0
g5744,0
g5239,0
g4141,0
g5576,0
g4209,0
g8793,0
g4759,0
g7945,0
g1501,0
g6158,0
g4881,0
g897,0
g4804,0
g7320,0
g6091,0
g5709,0
g5696,0
g4611,0
g6467,0
g2707,0
g3459,0
g7490,0
g8424,0
g5668,0
g2780,0
g6344,0
g1282,0
g889,0
g8721,0
g7245,0
g2419,0
g5096,0
g428,0
g3096,0
g2784,0
g340,0
g645,0
g1362,0
g4806,0
g3191,0
g2864,0
g8912,0
g4142,0
g8518,0
g4775,0
g7494,0
g3472,0
g3607,0
g6595,0
g3241,0
g605,0
g8052,0
g4866,0
g7886,0
g3330,0
g1461,0
g2367,0
g789,0
g6724,0
g4160,0
g6605,0
g392,0
g885,0
g1136,0
g7005,0
g1741,0
g8942,0
g2453,0
g3924,0
g4741,0
g4410,0
g1967,0
g2946,0
g3708,0
g2123,0
g7023,0
g1813,0
g8173,0
g6401,0
g8417,0
g4901,0
g6494,0
g2912,0
g6150,0
g6726,0
g8271,0
g8910,0
g3779,0
g6548,0
g5545,0
g4358,0
g165,0
g2596,0
g8834,0
g6525,0
g1140,0
g6513,0
g7818,0
g2474,0
g6996,0
g7744,0
g3837,0
g2603,0
g5077,0
g3830,0
g7880,0
g498,0
g4996,0
g1622,0
g4555,0
g615,0
