gene,log2FoldChange
evm.TU.HiC_scaffold_96.1,0.00111033297217022
evm.TU.HiC_scaffold_96.3,0.0599781367577565
evm.TU.HiC_scaffold_96.4,0.189493718254113
evm.TU.HiC_scaffold_96.5,0.27786924419128
evm.TU.HiC_scaffold_90.7,0.0833762453256028
evm.TU.HiC_scaffold_68.1,0.298534545455109
evm.TU.HiC_scaffold_79.4,-0.00395311810932072
evm.TU.HiC_scaffold_3.1,-0.0550854466599535
evm.TU.HiC_scaffold_3.2,-0.226424341613204
evm.TU.HiC_scaffold_3.4,0.256107421673963
evm.TU.HiC_scaffold_3.6,0.184313287377538
evm.TU.HiC_scaffold_11.2,0.044136237935635
evm.TU.HiC_scaffold_11.4,-0.382301270887492
evm.TU.HiC_scaffold_94.1,-0.248070122978949
evm.TU.HiC_scaffold_16.3,-0.206428237001993
evm.TU.HiC_scaffold_46.4,0.220489864428093
evm.TU.HiC_scaffold_46.6,0.178334724997372
evm.TU.HiC_scaffold_46.7,-0.495897026366425
evm.TU.HiC_scaffold_46.8,0.056796905760929
evm.TU.HiC_scaffold_16.4,0.350743750536086
evm.TU.HiC_scaffold_16.5,-0.0323714731922458
evm.TU.HiC_scaffold_16.6,0.0940725115060141
evm.TU.HiC_scaffold_16.7,-0.0132939346733287
evm.TU.HiC_scaffold_18.6,-0.0918996128064425
evm.TU.HiC_scaffold_18.7,-0.271309752262709
evm.TU.HiC_scaffold_12.1,-0.488552705300345
evm.TU.HiC_scaffold_84.2,0.0163926672638953
evm.TU.HiC_scaffold_84.3,0.0578152790230919
evm.TU.HiC_scaffold_39.2,0.0832841655874855
evm.TU.HiC_scaffold_39.3,0.0435548110300272
evm.TU.HiC_scaffold_39.4,0.167746681430786
evm.TU.HiC_scaffold_39.5,0.233232240473987
evm.TU.HiC_scaffold_39.6,0.464898407485631
evm.TU.HiC_scaffold_51.5,-0.0427065935232437
evm.TU.HiC_scaffold_51.6,0.0422539189397384
evm.TU.HiC_scaffold_51.10,0.380862816200187
evm.TU.HiC_scaffold_6958.1,-0.0614519686668634
evm.TU.HiC_scaffold_60.6,-0.165427626160604
evm.TU.HiC_scaffold_77.1,-0.150247441999132
evm.TU.HiC_scaffold_69.1,0.00691709683720385
evm.TU.HiC_scaffold_69.2,0.0188420709257073
evm.TU.HiC_scaffold_61.2,-0.504655886126517
evm.TU.HiC_scaffold_61.3,0.245968251032131
evm.TU.HiC_scaffold_42.7,-0.106379085663782
evm.TU.HiC_scaffold_42.8,-0.275064724267543
evm.TU.HiC_scaffold_27.2,0.290549090874279
evm.TU.HiC_scaffold_102.6,-0.182125911427805
evm.TU.HiC_scaffold_52.2,-0.150878113377359
evm.TU.HiC_scaffold_52.3,-0.0806982569890353
evm.TU.HiC_scaffold_68.2,-0.0114844098910507
evm.TU.HiC_scaffold_24.1,0.0615391818700819
evm.TU.HiC_scaffold_21.3,0.0121580396954018
evm.TU.HiC_scaffold_62.1,-0.072546285872422
evm.TU.HiC_scaffold_8.1,0.0868634305591256
evm.TU.HiC_scaffold_42.11,-0.137905175622942
evm.TU.HiC_scaffold_42.12,-0.0145141106086477
evm.TU.HiC_scaffold_78.3,0.053020596118127
evm.TU.HiC_scaffold_13.3,0.199387292815593
evm.TU.HiC_scaffold_13.4,0.279835675353647
evm.TU.HiC_scaffold_13.5,-0.0418913503802241
evm.TU.HiC_scaffold_18.8,-0.105960379894967
evm.TU.HiC_scaffold_14.1,0.27370130174746
evm.TU.HiC_scaffold_13.6,0.145501214980781
evm.TU.HiC_scaffold_13.7,0.495182244666855
evm.TU.HiC_scaffold_13.8,0.521624558167756
evm.TU.HiC_scaffold_13.9,0.0177058659013157
evm.TU.HiC_scaffold_13.10,0.460018714933293
evm.TU.HiC_scaffold_19.2,-0.0381573565606315
evm.TU.HiC_scaffold_78.4,-0.178085048780146
evm.TU.HiC_scaffold_28.16,0.172684074325282
evm.TU.HiC_scaffold_103.6,-0.481435612459379
evm.TU.HiC_scaffold_103.7,0.0193396113862715
evm.TU.HiC_scaffold_13.11,0.103638950044758
evm.TU.HiC_scaffold_77.2,1.24266478640966
evm.TU.HiC_scaffold_79.6,0.1308973155534
evm.TU.HiC_scaffold_2.3,0.00833879138363999
evm.TU.HiC_scaffold_79.9,-0.201838285841123
evm.TU.HiC_scaffold_18.9,-0.24759314469229
evm.TU.HiC_scaffold_18.10,0.0283012503586933
evm.TU.HiC_scaffold_18.11,0.115136531360972
evm.TU.HiC_scaffold_18.12,-0.471589634935183
evm.TU.HiC_scaffold_18.13,-0.274615831884416
evm.TU.HiC_scaffold_18.15,0.0726293471976744
evm.TU.HiC_scaffold_68.3,0.179582934734919
evm.TU.HiC_scaffold_23.3,-0.654768397812926
evm.TU.HiC_scaffold_89.5,-0.203435695160149
evm.TU.HiC_scaffold_82.9,-0.0445824342449227
evm.TU.HiC_scaffold_9.2,-0.04010261232029
evm.TU.HiC_scaffold_6.9,-0.0643014105265996
evm.TU.HiC_scaffold_65.2,-0.169122085495571
evm.TU.HiC_scaffold_67.6,-0.124122467410071
evm.TU.HiC_scaffold_67.7,-0.248216713375271
evm.TU.HiC_scaffold_101.1,-0.316253176940031
evm.TU.HiC_scaffold_101.2,0.31484021999921
evm.TU.HiC_scaffold_47.5,-0.05753308094796
evm.TU.HiC_scaffold_47.7,-0.221473746817242
evm.TU.HiC_scaffold_23.4,-0.096838562744354
evm.TU.HiC_scaffold_23.5,-0.195036228004501
evm.TU.HiC_scaffold_28.17,0.062955445146685
evm.TU.HiC_scaffold_72.2,0.18291541069249
evm.TU.HiC_scaffold_45.4,0.0272619387111565
evm.TU.HiC_scaffold_45.5,0.0381912401739149
evm.TU.HiC_scaffold_45.6,-0.296462878204464
evm.TU.HiC_scaffold_45.7,0.102931205754137
evm.TU.HiC_scaffold_87.2,-0.203011981805963
evm.TU.HiC_scaffold_95.2,-0.10124099269982
evm.TU.HiC_scaffold_100.8,0.36871726820678
evm.TU.HiC_scaffold_100.9,-0.237889803553475
evm.TU.HiC_scaffold_100.10,0.465446359978906
evm.TU.HiC_scaffold_9.3,-0.231315250579324
evm.TU.HiC_scaffold_100.12,0.162469983989059
evm.TU.HiC_scaffold_62.3,-0.0325567246170705
evm.TU.HiC_scaffold_92.17,-0.0962500459774631
evm.TU.HiC_scaffold_92.18,0.531463046137346
evm.TU.HiC_scaffold_67.8,0.283180160324
evm.TU.HiC_scaffold_25.2,-0.00195949670925404
evm.TU.HiC_scaffold_54.1,-0.291229639924943
evm.TU.HiC_scaffold_57.4,-0.103498122822776
evm.TU.HiC_scaffold_90.8,0.061819084597499
evm.TU.HiC_scaffold_25.4,-0.0382570957122568
evm.TU.HiC_scaffold_69.4,-0.223139599732553
evm.TU.HiC_scaffold_57.5,-0.0654637508531032
evm.TU.HiC_scaffold_57.6,-0.607525281585885
evm.TU.HiC_scaffold_57.7,-0.0851450842112109
evm.TU.HiC_scaffold_83.1,-0.252134452030009
evm.TU.HiC_scaffold_59.2,0.0468985288292563
evm.TU.HiC_scaffold_103.8,0.365196805061409
evm.TU.HiC_scaffold_102.10,0.886545293587826
evm.TU.HiC_scaffold_3.11,-0.238669606975019
evm.TU.HiC_scaffold_94.3,-0.112334500691816
evm.TU.HiC_scaffold_92.19,-0.266761733386903
evm.TU.HiC_scaffold_94.7,0.0999632487887094
evm.TU.HiC_scaffold_94.8,0.182978065247516
evm.TU.HiC_scaffold_3.12,-0.0534040083219256
evm.TU.HiC_scaffold_73.5,0.162713254203528
evm.TU.HiC_scaffold_15.10,-0.103664698079659
evm.TU.HiC_scaffold_28.18,-0.38095479408565
evm.TU.HiC_scaffold_18.17,-0.286658245531475
evm.TU.HiC_scaffold_85.8,1.13454394418972
